article_name,country,revision_id,population,article_quality
Juan Manuel Frutos,Paraguay,783056249,7020000,Start
Juan Natalicio GonzÃ¡lez,Paraguay,783056288,7020000,Start
Federico ChÃ¡vez,Paraguay,783280311,7020000,Start
Marta Lafuente,Paraguay,783710494,7020000,Stub
Juan RamÃ_rez de Velasco,Paraguay,784236444,7020000,Start
Esperanza MartÃ_nez (politician),Paraguay,784319116,7020000,Stub
Felipe Molas LÃ_pez,Paraguay,786267898,7020000,Start
MartÃ_n de BarÃºa,Paraguay,787383690,7020000,Start
Rafael Franco,Paraguay,787663199,7020000,C
JosÃ© Patricio Guggiari,Paraguay,788206580,7020000,Stub
Juan Carlos Wasmosy,Paraguay,788746745,7020000,Start
Ana MarÃ_a Baiardi,Paraguay,788944662,7020000,Stub
Alexis Frutos Vaesken,Paraguay,789658186,7020000,Stub
Bernardino Soto Estigarribia,Paraguay,791180123,7020000,Stub
Blanca Ovelar,Paraguay,791665420,7020000,Start
Luis Alberto Riart,Paraguay,792790500,7020000,Stub
Eladio Loizaga,Paraguay,792964590,7020000,Stub
JosÃ© FÃ©lix FernÃ¡ndez Estigarribia,Paraguay,793167034,7020000,Stub
Catalino Luis Roy Ortiz,Paraguay,793332713,7020000,Start
Cecilio BÃ¡ez,Paraguay,793410674,7020000,Start
Luis ÃÅngel GonzÃ¡lez Macchi,Paraguay,793489983,7020000,Start
MoisÃ©s Santiago Bertoni,Paraguay,794116913,7020000,Start
Ticio Escobar,Paraguay,794908738,7020000,Stub
JosÃ© FÃ©lix Estigarribia,Paraguay,795912906,7020000,Stub
Emilio Aceval,Paraguay,796631046,7020000,Start
JosÃ© de Antequera y Castro,Paraguay,796665163,7020000,Start
Carlos Antonio LÃ_pez,Paraguay,797998309,7020000,C
Carlos Filizzola,Paraguay,798071086,7020000,Start
Osvaldo DomÃ_nguez Dibb,Paraguay,798733398,7020000,Start
Luis MarÃ_a ArgaÃ±a,Paraguay,798845955,7020000,C
Sabino Augusto Montanaro,Paraguay,800044883,7020000,Start
Domingo Gribeo,Paraguay,800232636,7020000,Start
Juan Afara,Paraguay,800296680,7020000,Start
AndrÃ©s RodrÃ_guez (politician),Paraguay,801584753,7020000,Start
Eligio Ayala,Paraguay,802048448,7020000,C
TomÃ¡s Romero Pereira,Paraguay,802463106,7020000,Stub
President of Paraguay,Paraguay,802531321,7020000,Stub
Sheila Abed,Paraguay,802653518,7020000,Stub
Federico Franco,Paraguay,802916905,7020000,C
Francisco de Vargas,Paraguay,803973130,7020000,Start
Bernardino Caballero,Paraguay,804091265,7020000,Start
JosÃ© Gaspar RodrÃ_guez de Francia,Paraguay,804236626,7020000,C
GermÃ¡n Rojas,Paraguay,805400521,7020000,Stub
Francisco Solano LÃ_pez,Paraguay,805701257,7020000,C
Pedro Melo de Portugal,Paraguay,805800085,7020000,Stub
Horacio Cartes,Paraguay,805848383,7020000,C
Cesar Grillon,Paraguay,805900419,7020000,C
Antonio Carlos Barrios FernÃ¡ndez,Paraguay,805945173,7020000,Stub
Julio CÃ©sar Franco,Paraguay,805957418,7020000,FA
HÃ©ctor Lacognata,Paraguay,805958724,7020000,Start
JosÃ© Pedro Montero,Paraguay,805959589,7020000,GA
Fernando Lugo,Paraguay,806464775,7020000,Stub
Carmen Casco de Lara Castro,Paraguay,806657999,7020000,Stub
Alfredo Stroessner,Paraguay,807104860,7020000,Stub
Eusebio Ayala,Paraguay,807111441,7020000,Stub
Mariano GonzÃ¡lez (politician),Paraguay,807140710,7020000,Start
Vice President of Paraguay,Paraguay,807143622,7020000,C
Gustavo Leite,Paraguay,807179265,7020000,FA
Higinio MorÃ_nigo,Paraguay,807213380,7020000,C
Mario Ferreiro,Paraguay,807219835,7020000,C
Template:PNGPMs,Papua New Guinea,585140171,7744600,Stub
Pato Kakaraya,Papua New Guinea,706585518,7744600,Start
Alexis Sarei,Papua New Guinea,714345494,7744600,Stub
Sam Akoitai,Papua New Guinea,715834285,7744600,C
Steven Pirika Kama,Papua New Guinea,721178025,7744600,Stub
Noah Musingku,Papua New Guinea,725041536,7744600,C
Yali (politician),Papua New Guinea,742606441,7744600,C
Puri Ruing,Papua New Guinea,757724918,7744600,Start
Nahau Rooney,Papua New Guinea,763049659,7744600,Start
John Bika,Papua New Guinea,763966320,7744600,Stub
Silas Atopare,Papua New Guinea,768845262,7744600,Stub
Paul Tiensten,Papua New Guinea,769018862,7744600,C
Paias Wingti,Papua New Guinea,771381671,7744600,Start
Template:Vice Presidents of Bougainville,Papua New Guinea,771583574,7744600,Stub
Members of the National Parliament of Papua New Guinea,Papua New Guinea,771711678,7744600,Stub
Peter Humphreys,Papua New Guinea,772909054,7744600,Start
"Members of the National Parliament of Papua New Guinea, 1982â€“1987",Papua New Guinea,774228072,7744600,Start
Peter Tsiamalili,Papua New Guinea,774337165,7744600,GA
"Members of the National Parliament of Papua New Guinea, 1987â€“1992",Papua New Guinea,775632712,7744600,Start
"Members of the House of Assembly of Papua and New Guinea, 1968â€“1972",Papua New Guinea,775656776,7744600,Start
Bernard Narokobi,Papua New Guinea,777043166,7744600,Start
Akoka Doi,Papua New Guinea,777044390,7744600,Start
John Pundari,Papua New Guinea,777183946,7744600,Start
Vice-President of the Autonomous Region of Bougainville,Papua New Guinea,777909863,7744600,Stub
Ted Diro,Papua New Guinea,780277846,7744600,Start
Mao Zeming,Papua New Guinea,783294694,7744600,Start
Kingsford Dibela,Papua New Guinea,784120609,7744600,Stub
"Members of the National Parliament of Papua New Guinea, 1972â€“1977",Papua New Guinea,784425847,7744600,Start
Barry Holloway,Papua New Guinea,784639124,7744600,C
Jeffrey Nape,Papua New Guinea,784747375,7744600,Start
Michael Nali,Papua New Guinea,784783219,7744600,Stub
Alex Anisi,Papua New Guinea,785211718,7744600,Stub
John Guise (governor-general),Papua New Guinea,785305719,7744600,Start
Paru Aihi,Papua New Guinea,785762390,7744600,Start
Tony Aimo,Papua New Guinea,785762438,7744600,GA
Roy Biyama,Papua New Guinea,785762631,7744600,Start
Lucas Dekena,Papua New Guinea,785762813,7744600,Start
Jeffery Komal,Papua New Guinea,785762944,7744600,Stub
Noah Kool,Papua New Guinea,785762969,7744600,Start
Komun Joe Koim,Papua New Guinea,785762984,7744600,Stub
Mehrra Minne Kipefa,Papua New Guinea,785763003,7744600,Stub
Peter Isoaimo,Papua New Guinea,785763119,7744600,Start
James Lagea,Papua New Guinea,785763523,7744600,C
John Giheno,Papua New Guinea,785844095,7744600,Start
William Tongamp,Papua New Guinea,785882337,7744600,Stub
Powes Parkop,Papua New Guinea,785882914,7744600,Stub
Sam Abal,Papua New Guinea,785884421,7744600,C
Philemon Embel,Papua New Guinea,785884703,7744600,Start
Wake Goi,Papua New Guinea,785884857,7744600,Stub
Peter Iwei,Papua New Guinea,785885330,7744600,Stub
Isaac Joseph,Papua New Guinea,785885431,7744600,Stub
Luther Wenge,Papua New Guinea,785886047,7744600,Stub
Simon Solo,Papua New Guinea,785886252,7744600,Stub
Sani Rambi,Papua New Guinea,785886377,7744600,Stub
Tony Puana,Papua New Guinea,785886452,7744600,Stub
Tom Olga,Papua New Guinea,785886561,7744600,Start
Patrick Nisira,Papua New Guinea,785886701,7744600,Start
Peter Yama,Papua New Guinea,785887670,7744600,Start
Richard Mendani,Papua New Guinea,785904598,7744600,Start
Moses Maladina,Papua New Guinea,785919942,7744600,Stub
Sali Subam,Papua New Guinea,786152841,7744600,Start
John Waiko,Papua New Guinea,786302680,7744600,Start
Alice Wedega,Papua New Guinea,786399898,7744600,Stub
Wiwa Korowi,Papua New Guinea,786955431,7744600,Stub
Tore Lokoloko,Papua New Guinea,787153126,7744600,Stub
Zibang Zurenuoc,Papua New Guinea,787204497,7744600,Start
Paulias Matane,Papua New Guinea,787357543,7744600,Start
Peter Barter,Papua New Guinea,787394231,7744600,Stub
Nixon Mangape,Papua New Guinea,787692172,7744600,C
Jeffery Kuave,Papua New Guinea,788112745,7744600,Start
Alois Kingsley,Papua New Guinea,788644394,7744600,Stub
Amkat Mai,Papua New Guinea,788890513,7744600,Start
Loujaya Kouza,Papua New Guinea,788922102,7744600,C
Dennis Young (Papua New Guinean politician),Papua New Guinea,788970904,7744600,Stub
Ano Pala,Papua New Guinea,789356160,7744600,Start
Anton Yagama,Papua New Guinea,789457301,7744600,Stub
Arnold Amet,Papua New Guinea,789764113,7744600,C
James Marape,Papua New Guinea,789916754,7744600,Start
Joe Lera,Papua New Guinea,789927765,7744600,Start
Koni Iguan,Papua New Guinea,790801223,7744600,Stub
Benjamin Mul,Papua New Guinea,791105027,7744600,Start
Benjamin Poponawa,Papua New Guinea,791106459,7744600,Start
Benny Allan,Papua New Guinea,791114777,7744600,C
Boka Kondra,Papua New Guinea,791882182,7744600,GA
Sam Basil,Papua New Guinea,793382385,7744600,GA
"Members of the National Parliament of Papua New Guinea, 1992â€“1997",Papua New Guinea,793539776,7744600,C
Charlie Benjamin,Papua New Guinea,793727908,7744600,C
"Members of the National Parliament of Papua New Guinea, 2007â€“2012",Papua New Guinea,793789459,7744600,Start
"Members of the National Parliament of Papua New Guinea, 2002â€“2007",Papua New Guinea,793789902,7744600,B
"Members of the National Parliament of Papua New Guinea, 1997â€“2002",Papua New Guinea,793790432,7744600,C
Anderson Agiru,Papua New Guinea,793813362,7744600,GA
Ezekiel Anisi,Papua New Guinea,793815905,7744600,GA
Labi Amaiu,Papua New Guinea,793819426,7744600,Start
Lauta Atoi,Papua New Guinea,793819920,7744600,Start
Cherubim Dambui,Papua New Guinea,793861949,7744600,C
Mai Dop,Papua New Guinea,793961510,7744600,Stub
Leo Dion,Papua New Guinea,793962785,7744600,Start
Aide Ganasi,Papua New Guinea,793963911,7744600,Start
Charles Abel,Papua New Guinea,793964197,7744600,GA
Ken Fairweather,Papua New Guinea,793985609,7744600,C
Ron Ganarafo,Papua New Guinea,793986348,7744600,Start
Robert Ganim,Papua New Guinea,793991118,7744600,Start
James Gau,Papua New Guinea,793991636,7744600,Start
Paul Isikiel,Papua New Guinea,793993201,7744600,Start
Kila Haoda,Papua New Guinea,793993622,7744600,Start
Bire Kimisopa,Papua New Guinea,794006678,7744600,GA
Chris Haiveta,Papua New Guinea,794110829,7744600,Stub
Nixon Duban,Papua New Guinea,794368882,7744600,Start
Peter Ipatas,Papua New Guinea,794433332,7744600,C
"Members of the National Parliament of Papua New Guinea, 2012â€“2017",Papua New Guinea,794657335,7744600,C
Timothy Masiu,Papua New Guinea,794677800,7744600,Start
Rimbink Pato,Papua New Guinea,794767236,7744600,Start
Sasindran Muthuvel,Papua New Guinea,794854344,7744600,Stub
Peter Waieng,Papua New Guinea,794864109,7744600,Stub
Rabbie Namaliu,Papua New Guinea,795601324,7744600,Start
Abba Bina,Papua New Guinea,795837396,7744600,Stub
Andrew Mald,Papua New Guinea,797051243,7744600,C
Allan Marat,Papua New Guinea,797240319,7744600,Start
"Members of the National Parliament of Papua New Guinea, 1977â€“1982",Papua New Guinea,797268956,7744600,Start
2011â€“12 Papua New Guinean constitutional crisis,Papua New Guinea,797625494,7744600,C
Prime Minister of Papua New Guinea,Papua New Guinea,797759118,7744600,C
"Members of the House of Assembly of Papua and New Guinea, 1964â€“1968",Papua New Guinea,798195519,7744600,Start
Ian Ling-Stuckey,Papua New Guinea,798504820,7744600,Stub
David Arore,Papua New Guinea,799078673,7744600,C
Arthur Somare,Papua New Guinea,799209964,7744600,C
De Kewanu,Papua New Guinea,799327343,7744600,Start
Template:Governors-General of Papua New Guinea,Papua New Guinea,799337450,7744600,Stub
Michael Ogio,Papua New Guinea,799337961,7744600,Stub
Theo Zurenuoc,Papua New Guinea,799338574,7744600,C
Robert Atiyafa,Papua New Guinea,799963606,7744600,Start
Ignatius Kilage,Papua New Guinea,799986164,7744600,Stub
Bob Dadae,Papua New Guinea,800483245,7744600,Start
Belden Namah,Papua New Guinea,800587674,7744600,C
Bart Philemon,Papua New Guinea,800669242,7744600,Start
Camillus Dangma,Papua New Guinea,801013543,7744600,Stub
Vincent Eri,Papua New Guinea,801122093,7744600,Start
Elias Kapavore,Papua New Guinea,801379174,7744600,Stub
John Tabinaman,Papua New Guinea,801851859,7744600,Start
Ezekiel Massat,Papua New Guinea,802517518,7744600,Start
"Members of the National Parliament of Papua New Guinea, 2017â€“2022",Papua New Guinea,802933805,7744600,Start
Carol Kidu,Papua New Guinea,803394793,7744600,C
Peter O'Neill,Papua New Guinea,803543154,7744600,C
Michael Somare,Papua New Guinea,803737504,7744600,C
Francis Awesa,Papua New Guinea,803903235,7744600,GA
Francis Marus,Papua New Guinea,803926622,7744600,C
Francis Ona,Papua New Guinea,803929264,7744600,C
Francis Potape,Papua New Guinea,803932725,7744600,Start
Delilah Gore,Papua New Guinea,804104355,7744600,Start
Bill Skate,Papua New Guinea,804953965,7744600,Start
Tobias Kulang,Papua New Guinea,805683313,7744600,C
Governor-General of Papua New Guinea,Papua New Guinea,806031404,7744600,Start
Nicholas Brokam,Papua New Guinea,806150418,7744600,Stub
Ephraim Apelis,Papua New Guinea,806187192,7744600,Start
Julius Chan,Papua New Guinea,806564009,7744600,Start
Byron Chan,Papua New Guinea,806564020,7744600,Stub
Walter Schnaubelt,Papua New Guinea,806595672,7744600,Stub
John Momis,Papua New Guinea,806833830,7744600,Stub
Guao Zurenuoc,Papua New Guinea,806911327,7744600,Stub
Iambakey Okuk,Papua New Guinea,806912226,7744600,Stub
Don Polye,Papua New Guinea,807128285,7744600,Start
Josephine Abaijah,Papua New Guinea,807358529,7744600,Stub
Mekere Morauta,Papua New Guinea,807468902,7744600,Start
Puka Temu,Papua New Guinea,807468907,7744600,Stub
Mavua Mudima,"Congo, Dem. Rep. of",592289232,73340200,Stub
List of provincial governors of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",663088604,73340200,Stub
EugÃ¨ne Diomi Ndongala Nzomambu,"Congo, Dem. Rep. of",705390654,73340200,Stub
ThÃ©ophile Mbemba Fundu,"Congo, Dem. Rep. of",705707214,73340200,Stub
Ntumba Luaba,"Congo, Dem. Rep. of",705723187,73340200,Stub
Myra Ndjoku Manianga,"Congo, Dem. Rep. of",705723441,73340200,Start
AndrÃ©-Philippe Futa,"Congo, Dem. Rep. of",708009445,73340200,Stub
GÃ©rard Gifuza,"Congo, Dem. Rep. of",708358969,73340200,Start
Koloso Sumaili,"Congo, Dem. Rep. of",708359204,73340200,Stub
CÃ©lestin Cibalonza Byaterana,"Congo, Dem. Rep. of",713195149,73340200,Stub
Emmanuel Leku Apuobo,"Congo, Dem. Rep. of",713198718,73340200,Stub
Kisula Ngoy,"Congo, Dem. Rep. of",713583472,73340200,Stub
Jean Collins Musonda Kalusambo,"Congo, Dem. Rep. of",714150941,73340200,Stub
Denis Kalume Numbi,"Congo, Dem. Rep. of",714220527,73340200,Start
Delphin Kyubwa,"Congo, Dem. Rep. of",718961623,73340200,Stub
Sylvain Ngabu Chumbu,"Congo, Dem. Rep. of",720858135,73340200,Stub
JosÃ© Endundo Bononge,"Congo, Dem. Rep. of",721206007,73340200,Start
Richard Muyej Mangez,"Congo, Dem. Rep. of",723913158,73340200,Stub
SÃ©bastien Impeto Pengo,"Congo, Dem. Rep. of",725141090,73340200,C
Clovis Kabongo Malemba,"Congo, Dem. Rep. of",733051797,73340200,Stub
FranÃ§ois NicÃ©phore Kakese,"Congo, Dem. Rep. of",737533634,73340200,Stub
Raymond Ramazani Baya,"Congo, Dem. Rep. of",742707920,73340200,Start
Mulumba Lukoji,"Congo, Dem. Rep. of",743061455,73340200,Stub
Alexandre Luba Ntambo,"Congo, Dem. Rep. of",749397818,73340200,Start
Oscar Kashala,"Congo, Dem. Rep. of",749419078,73340200,Stub
Jean-Marie Runiga Lugerero,"Congo, Dem. Rep. of",750725157,73340200,Stub
Christian Malanga,"Congo, Dem. Rep. of",751152656,73340200,Stub
Faustin Birindwa,"Congo, Dem. Rep. of",751361476,73340200,Start
Chikez Diemu,"Congo, Dem. Rep. of",753704394,73340200,Stub
Minister of Foreign Affairs (Democratic Republic of the Congo),"Congo, Dem. Rep. of",754344309,73340200,Stub
Edouard Kiove Kola,"Congo, Dem. Rep. of",756510063,73340200,Stub
Daniel Mukoko Samba,"Congo, Dem. Rep. of",757821887,73340200,Start
Dolly Makambo Nawezi,"Congo, Dem. Rep. of",763323939,73340200,Stub
Germain Kambinga,"Congo, Dem. Rep. of",763943185,73340200,Stub
Richard Ndambu Wolang,"Congo, Dem. Rep. of",764771546,73340200,Stub
Simon Mbatshi Batshia,"Congo, Dem. Rep. of",764771615,73340200,C
JosÃ© Makila Sumanda,"Congo, Dem. Rep. of",764771652,73340200,Stub
TrÃ©sor Kapuku Ngoy,"Congo, Dem. Rep. of",764771697,73340200,C
Charles Mwando Simba,"Congo, Dem. Rep. of",764791046,73340200,C
Jules Fontaine Sambwa,"Congo, Dem. Rep. of",765570258,73340200,Start
Mabi Mulumba,"Congo, Dem. Rep. of",765799138,73340200,C
N'Singa Udjuu,"Congo, Dem. Rep. of",765799213,73340200,Start
Sultani Makenga,"Congo, Dem. Rep. of",765834828,73340200,Start
JosuÃ© Alex Mukendi,"Congo, Dem. Rep. of",765871730,73340200,Stub
Raymond Tshibanda,"Congo, Dem. Rep. of",765923988,73340200,Start
Banza Mukalay,"Congo, Dem. Rep. of",765924619,73340200,Start
Ã‰variste Boshab,"Congo, Dem. Rep. of",765925554,73340200,Stub
Marie-Ange Mushobekwa,"Congo, Dem. Rep. of",766647953,73340200,Stub
Jean Andeka,"Congo, Dem. Rep. of",768228272,73340200,Stub
AimÃ© Ngoy Mukena,"Congo, Dem. Rep. of",768670214,73340200,C
AimÃ© Boji,"Congo, Dem. Rep. of",772045942,73340200,Stub
LÃ©onard Mulamba,"Congo, Dem. Rep. of",772317052,73340200,Start
Noel K Tshiani Muadiamvita,"Congo, Dem. Rep. of",772818039,73340200,B
Kasongo Ilunga,"Congo, Dem. Rep. of",774263410,73340200,Start
Pierre Lumbi Okongo,"Congo, Dem. Rep. of",774679596,73340200,Start
Jeannette Kavira Mapera,"Congo, Dem. Rep. of",776372644,73340200,Start
Vice-Presidents of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",780035740,73340200,Stub
Odilon Kafitwe wa pa Bowa,"Congo, Dem. Rep. of",780757242,73340200,Stub
Louis Alphonse Koyagialo,"Congo, Dem. Rep. of",782350026,73340200,Start
Luzolo Bambi Lessa,"Congo, Dem. Rep. of",782618365,73340200,C
Jonas Mukamba Kadiata Nzemba,"Congo, Dem. Rep. of",782825984,73340200,Start
Arthur Z'ahidi Ngoma,"Congo, Dem. Rep. of",783354232,73340200,Stub
Emile Mota,"Congo, Dem. Rep. of",784182810,73340200,Start
Lambert Mende Omalanga,"Congo, Dem. Rep. of",786579616,73340200,Stub
Justine Kasa-Vubu,"Congo, Dem. Rep. of",786751925,73340200,Start
ClÃ©ophas Kamitatu,"Congo, Dem. Rep. of",786874201,73340200,GA
Jean Nguza Karl-i-Bond,"Congo, Dem. Rep. of",787378464,73340200,Start
Adam BombolÃ©,"Congo, Dem. Rep. of",787602247,73340200,Stub
Adolphe Lumanu,"Congo, Dem. Rep. of",787715913,73340200,Stub
Adolphe Muzito cabinet,"Congo, Dem. Rep. of",787716080,73340200,B
Justin Marie Bomboko,"Congo, Dem. Rep. of",787797355,73340200,Start
Christian Atoki Ileka,"Congo, Dem. Rep. of",787978838,73340200,Stub
Paul Joseph Mukungubila Mutombo,"Congo, Dem. Rep. of",788024194,73340200,C
Ferdinand Essandja,"Congo, Dem. Rep. of",788054013,73340200,Stub
Martin Kabwelulu,"Congo, Dem. Rep. of",788465848,73340200,Start
Antipas Mbusa,"Congo, Dem. Rep. of",789437538,73340200,Start
Laurent Mbariko,"Congo, Dem. Rep. of",789487250,73340200,Start
Union of Congolese Patriots,"Congo, Dem. Rep. of",789898887,73340200,Start
Azarias Ruberwa,"Congo, Dem. Rep. of",790305725,73340200,Start
Banyingela Kasonga,"Congo, Dem. Rep. of",790586686,73340200,Start
Anicet Kashamura,"Congo, Dem. Rep. of",790738130,73340200,Stub
Sophie Kanza,"Congo, Dem. Rep. of",790942655,73340200,C
Bertrand Bisimwa,"Congo, Dem. Rep. of",791074307,73340200,Stub
Charles Kisolokele,"Congo, Dem. Rep. of",792037043,73340200,Start
Antoine Ghonda,"Congo, Dem. Rep. of",793411567,73340200,Start
Abdoulaye Yerodia Ndombasi,"Congo, Dem. Rep. of",794072384,73340200,Start
